ID,Gender,InterpYears,Promoted,TimeSpentAtRank,Left,STEM,CurrRank,Age,RetirementAge
213,Female,2014,0,1,0,nonSTEM,3,49,0
213,Female,2015,0,2,0,nonSTEM,3,50,0
213,Female,2016,0,3,0,nonSTEM,3,51,0
213,Female,2017,0,4,1,nonSTEM,3,52,0
214,Female,1995,0,1,0,nonSTEM,1,32,0
214,Female,1996,0,2,0,nonSTEM,1,33,0
214,Female,1997,0,3,0,nonSTEM,1,34,0
214,Female,1998,0,4,0,nonSTEM,1,35,0
214,Female,1999,0,5,0,nonSTEM,1,36,0
214,Female,2000,0,6,0,nonSTEM,1,37,0
214,Female,2001,0,7,0,nonSTEM,1,38,0
214,Female,2002,0,8,0,nonSTEM,1,39,0
214,Female,2003,1,9,0,nonSTEM,1,40,0
214,Female,2004,0,1,0,nonSTEM,2,41,0
214,Female,2005,0,2,0,nonSTEM,2,42,0
214,Female,2006,1,3,0,nonSTEM,2,43,0
214,Female,2007,0,1,0,nonSTEM,3,44,0
214,Female,2008,0,2,0,nonSTEM,3,45,0
214,Female,2009,0,3,0,nonSTEM,3,46,0
214,Female,2010,0,4,0,nonSTEM,3,47,0
214,Female,2011,0,5,0,nonSTEM,3,48,0
214,Female,2012,0,6,0,nonSTEM,3,49,0
214,Female,2013,0,7,1,nonSTEM,3,50,0
215,Male,1991,0,1,0,STEM,1,30,0
215,Male,1992,0,2,0,STEM,1,31,0
215,Male,1993,0,3,0,STEM,1,32,0
215,Male,1994,0,4,0,STEM,1,33,0
215,Male,1995,0,5,0,STEM,1,34,0
215,Male,1996,0,6,0,STEM,1,35,0
215,Male,1997,0,7,0,STEM,1,36,0
215,Male,1998,1,8,0,STEM,1,37,0
215,Male,1999,0,1,0,STEM,2,38,0
215,Male,2000,0,2,0,STEM,2,39,0
215,Male,2001,0,3,0,STEM,2,40,0
215,Male,2002,0,4,0,STEM,2,41,0
215,Male,2003,0,5,0,STEM,2,42,0
215,Male,2004,0,6,1,STEM,2,43,0
216,Female,1990,1,1,0,STEM,1,32,0
216,Female,1991,0,1,0,STEM,2,33,0
216,Female,1992,0,2,0,STEM,2,34,0
216,Female,1993,0,3,0,STEM,2,35,0
216,Female,1994,0,4,1,STEM,2,36,0
217,Female,2009,0,1,0,nonSTEM,1,31,0
217,Female,2010,0,2,0,nonSTEM,1,32,0
217,Female,2011,0,3,0,nonSTEM,1,33,0
217,Female,2012,0,4,0,nonSTEM,1,34,0
217,Female,2013,0,5,0,nonSTEM,1,35,0
217,Female,2014,1,6,0,nonSTEM,1,36,0
217,Female,2015,0,1,0,nonSTEM,2,37,0
217,Female,2016,0,2,0,nonSTEM,2,38,0
217,Female,2017,0,3,0,nonSTEM,2,39,0
217,Female,2018,0,4,0,nonSTEM,2,40,0
217,Female,2019,0,5,0,nonSTEM,2,41,0
217,Female,2020,0,6,0,nonSTEM,2,42,0
217,Female,2021,1,7,0,nonSTEM,2,43,0
217,Female,2022,0,1,1,nonSTEM,3,44,0
218,Male,2011,0,1,0,nonSTEM,1,32,0
218,Male,2012,0,2,0,nonSTEM,1,33,0
218,Male,2013,0,3,0,nonSTEM,1,34,0
218,Male,2014,0,4,0,nonSTEM,1,35,0
218,Male,2015,1,5,0,nonSTEM,1,36,0
218,Male,2016,0,1,0,nonSTEM,2,37,0
218,Male,2017,0,2,0,nonSTEM,2,38,0
218,Male,2018,0,3,0,nonSTEM,2,39,0
218,Male,2019,0,4,0,nonSTEM,2,40,0
218,Male,2020,0,5,0,nonSTEM,2,41,0
218,Male,2021,0,6,0,nonSTEM,2,42,0
218,Male,2022,0,7,0,nonSTEM,2,43,0
218,Male,2023,1,8,0,nonSTEM,2,44,0
218,Male,2024,0,1,0,nonSTEM,3,45,0
218,Male,2025,0,2,1,nonSTEM,3,46,0
219,Male,1991,0,1,0,nonSTEM,1,29,0
219,Male,1992,0,2,0,nonSTEM,1,30,0
219,Male,1993,0,3,0,nonSTEM,1,31,0
219,Male,1994,1,4,0,nonSTEM,1,32,0
219,Male,1995,0,1,0,nonSTEM,2,33,0
219,Male,1996,0,2,0,nonSTEM,2,34,0
219,Male,1997,0,3,0,nonSTEM,2,35,0
219,Male,1998,1,4,0,nonSTEM,2,36,0
219,Male,1999,0,1,0,nonSTEM,3,37,0
219,Male,2000,0,2,0,nonSTEM,3,38,0
219,Male,2001,0,3,0,nonSTEM,3,39,0
219,Male,2002,0,4,0,nonSTEM,3,40,0
219,Male,2003,0,5,0,nonSTEM,3,41,0
219,Male,2004,0,6,0,nonSTEM,3,42,0
219,Male,2005,0,7,0,nonSTEM,3,43,0
219,Male,2006,0,8,0,nonSTEM,3,44,0
219,Male,2007,0,9,0,nonSTEM,3,45,0
219,Male,2008,1,10,0,nonSTEM,3,46,0
219,Male,2009,0,1,0,nonSTEM,4,47,0
219,Male,2010,0,2,0,nonSTEM,4,48,0
219,Male,2011,0,3,0,nonSTEM,4,49,0
219,Male,2012,0,4,0,nonSTEM,4,50,0
219,Male,2013,0,5,0,nonSTEM,4,51,0
219,Male,2014,0,6,1,nonSTEM,4,52,0
220,Female,2002,0,1,0,nonSTEM,1,29,0
220,Female,2003,0,2,0,nonSTEM,1,30,0
220,Female,2004,0,3,0,nonSTEM,1,31,0
220,Female,2005,0,4,0,nonSTEM,1,32,0
220,Female,2006,0,5,0,nonSTEM,1,33,0
220,Female,2007,0,6,0,nonSTEM,1,34,0
220,Female,2008,0,7,0,nonSTEM,1,35,0
220,Female,2009,0,8,0,nonSTEM,1,36,0
220,Female,2010,0,9,0,nonSTEM,1,37,0
220,Female,2011,1,10,0,nonSTEM,1,38,0
220,Female,2012,0,1,0,nonSTEM,2,39,0
220,Female,2013,1,2,0,nonSTEM,2,40,0
220,Female,2014,0,1,0,nonSTEM,3,41,0
220,Female,2015,0,2,0,nonSTEM,3,42,0
220,Female,2016,0,3,0,nonSTEM,3,43,0
220,Female,2017,0,4,0,nonSTEM,3,44,0
220,Female,2018,0,5,0,nonSTEM,3,45,0
220,Female,2019,0,6,0,nonSTEM,3,46,0
220,Female,2020,0,7,0,nonSTEM,3,47,0
220,Female,2021,0,8,1,nonSTEM,3,48,0
221,Male,2015,0,1,0,STEM,1,27,0
221,Male,2016,0,2,0,STEM,1,28,0
221,Male,2017,0,3,0,STEM,1,29,0
221,Male,2018,0,4,0,STEM,1,30,0
221,Male,2019,0,5,0,STEM,1,31,0
221,Male,2020,1,6,0,STEM,1,32,0
221,Male,2021,0,1,0,STEM,2,33,0
221,Male,2022,0,2,1,STEM,2,34,0
222,Female,1997,0,1,0,nonSTEM,1,30,0
222,Female,1998,0,2,0,nonSTEM,1,31,0
222,Female,1999,0,3,0,nonSTEM,1,32,0
222,Female,2000,0,4,0,nonSTEM,1,33,0
222,Female,2001,0,5,0,nonSTEM,1,34,0
222,Female,2002,0,6,0,nonSTEM,1,35,0
222,Female,2003,0,7,0,nonSTEM,1,36,0
222,Female,2004,1,8,0,nonSTEM,1,37,0
222,Female,2005,0,1,0,nonSTEM,2,38,0
222,Female,2006,0,2,0,nonSTEM,2,39,0
222,Female,2007,0,3,0,nonSTEM,2,40,0
222,Female,2008,0,4,1,nonSTEM,2,41,0
223,Male,2005,0,1,0,nonSTEM,1,28,0
223,Male,2006,0,2,0,nonSTEM,1,29,0
223,Male,2007,0,3,0,nonSTEM,1,30,0
223,Male,2008,0,4,0,nonSTEM,1,31,0
223,Male,2009,0,5,0,nonSTEM,1,32,0
223,Male,2010,0,6,0,nonSTEM,1,33,0
223,Male,2011,0,7,0,nonSTEM,1,34,0
223,Male,2012,0,8,0,nonSTEM,1,35,0
223,Male,2013,1,9,0,nonSTEM,1,36,0
223,Male,2014,0,1,0,nonSTEM,2,37,0
223,Male,2015,0,2,0,nonSTEM,2,38,0
223,Male,2016,0,3,0,nonSTEM,2,39,0
223,Male,2017,0,4,0,nonSTEM,2,40,0
223,Male,2018,0,5,0,nonSTEM,2,41,0
223,Male,2019,1,6,0,nonSTEM,2,42,0
223,Male,2020,0,1,0,nonSTEM,3,43,0
223,Male,2021,0,2,0,nonSTEM,3,44,0
223,Male,2022,0,3,0,nonSTEM,3,45,0
223,Male,2023,0,4,0,nonSTEM,3,46,0
223,Male,2024,0,5,0,nonSTEM,3,47,0
223,Male,2025,0,6,1,nonSTEM,3,48,0
224,Female,2016,0,1,0,STEM,1,32,0
224,Female,2017,0,2,0,STEM,1,33,0
224,Female,2018,0,3,0,STEM,1,34,0
224,Female,2019,0,4,0,STEM,1,35,0
224,Female,2020,0,5,0,STEM,1,36,0
224,Female,2021,0,6,0,STEM,1,37,0
224,Female,2022,0,7,0,STEM,1,38,0
224,Female,2023,1,8,0,STEM,1,39,0
224,Female,2024,0,1,0,STEM,2,40,0
224,Female,2025,0,2,1,STEM,2,41,0
225,Male,1996,0,1,0,nonSTEM,1,28,0
225,Male,1997,0,2,0,nonSTEM,1,29,0
225,Male,1998,0,3,0,nonSTEM,1,30,0
225,Male,1999,0,4,0,nonSTEM,1,31,0
225,Male,2000,1,5,0,nonSTEM,1,32,0
225,Male,2001,1,1,0,nonSTEM,2,33,0
225,Male,2002,1,1,0,nonSTEM,3,34,0
225,Male,2003,0,1,0,nonSTEM,4,35,0
225,Male,2004,0,2,0,nonSTEM,4,36,0
225,Male,2005,0,3,0,nonSTEM,4,37,0
225,Male,2006,0,4,0,nonSTEM,4,38,0
225,Male,2007,0,5,0,nonSTEM,4,39,0
225,Male,2008,0,6,0,nonSTEM,4,40,0
225,Male,2009,0,7,0,nonSTEM,4,41,0
225,Male,2010,0,8,0,nonSTEM,4,42,0
225,Male,2011,0,9,0,nonSTEM,4,43,0
225,Male,2012,0,10,0,nonSTEM,4,44,0
225,Male,2013,0,11,0,nonSTEM,4,45,0
225,Male,2014,0,12,0,nonSTEM,4,46,0
225,Male,2015,0,13,0,nonSTEM,4,47,0
225,Male,2016,0,14,0,nonSTEM,4,48,0
225,Male,2017,0,15,0,nonSTEM,4,49,0
225,Male,2018,0,16,0,nonSTEM,4,50,0
225,Male,2019,0,17,0,nonSTEM,4,51,0
225,Male,2020,0,18,0,nonSTEM,4,52,0
225,Male,2021,0,19,1,nonSTEM,4,53,0
226,Male,2014,0,1,0,nonSTEM,1,31,0
226,Male,2015,0,2,0,nonSTEM,1,32,0
226,Male,2016,0,3,0,nonSTEM,1,33,0
226,Male,2017,0,4,0,nonSTEM,1,34,0
226,Male,2018,0,5,0,nonSTEM,1,35,0
226,Male,2019,0,6,0,nonSTEM,1,36,0
226,Male,2020,1,7,0,nonSTEM,1,37,0
226,Male,2021,0,1,0,nonSTEM,2,38,0
226,Male,2022,0,2,0,nonSTEM,2,39,0
226,Male,2023,0,3,0,nonSTEM,2,40,0
226,Male,2024,0,4,0,nonSTEM,2,41,0
226,Male,2025,0,5,1,nonSTEM,2,42,0
227,Female,2006,0,1,0,STEM,1,27,0
227,Female,2007,0,2,0,STEM,1,28,0
227,Female,2008,0,3,0,STEM,1,29,0
227,Female,2009,0,4,0,STEM,1,30,0
227,Female,2010,1,5,0,STEM,1,31,0
227,Female,2011,0,1,0,STEM,2,32,0
227,Female,2012,0,2,0,STEM,2,33,0
227,Female,2013,0,3,0,STEM,2,34,0
227,Female,2014,0,4,0,STEM,2,35,0
227,Female,2015,0,5,0,STEM,2,36,0
227,Female,2016,1,6,0,STEM,2,37,0
227,Female,2017,0,1,0,STEM,3,38,0
227,Female,2018,0,2,0,STEM,3,39,0
227,Female,2019,0,3,0,STEM,3,40,0
227,Female,2020,0,4,0,STEM,3,41,0
227,Female,2021,0,5,0,STEM,3,42,0
227,Female,2022,0,6,0,STEM,3,43,0
227,Female,2023,0,7,0,STEM,3,44,0
227,Female,2024,1,8,0,STEM,3,45,0
227,Female,2025,0,1,1,STEM,4,46,0
228,Male,2010,0,1,0,STEM,1,28,0
228,Male,2011,0,2,0,STEM,1,29,0
228,Male,2012,0,3,0,STEM,1,30,0
228,Male,2013,1,4,0,STEM,1,31,0
228,Male,2014,0,1,0,STEM,2,32,0
228,Male,2015,0,2,0,STEM,2,33,0
228,Male,2016,0,3,0,STEM,2,34,0
228,Male,2017,0,4,0,STEM,2,35,0
228,Male,2018,0,5,0,STEM,2,36,0
228,Male,2019,0,6,0,STEM,2,37,0
228,Male,2020,0,7,0,STEM,2,38,0
228,Male,2021,0,8,0,STEM,2,39,0
228,Male,2022,1,9,0,STEM,2,40,0
228,Male,2023,0,1,0,STEM,3,41,0
228,Male,2024,0,2,0,STEM,3,42,0
228,Male,2025,0,3,1,STEM,3,43,0
229,Female,2006,0,1,0,nonSTEM,1,32,0
229,Female,2007,0,2,0,nonSTEM,1,33,0
229,Female,2008,0,3,0,nonSTEM,1,34,0
229,Female,2009,0,4,0,nonSTEM,1,35,0
229,Female,2010,0,5,0,nonSTEM,1,36,0
229,Female,2011,0,6,0,nonSTEM,1,37,0
229,Female,2012,1,7,0,nonSTEM,1,38,0
229,Female,2013,0,1,0,nonSTEM,2,39,0
229,Female,2014,0,2,0,nonSTEM,2,40,0
229,Female,2015,0,3,0,nonSTEM,2,41,0
229,Female,2016,0,4,0,nonSTEM,2,42,0
229,Female,2017,0,5,0,nonSTEM,2,43,0
229,Female,2018,1,6,0,nonSTEM,2,44,0
229,Female,2019,1,1,0,nonSTEM,3,45,0
229,Female,2020,0,1,0,nonSTEM,4,46,0
229,Female,2021,0,2,0,nonSTEM,4,47,0
229,Female,2022,0,3,0,nonSTEM,4,48,0
229,Female,2023,0,4,0,nonSTEM,4,49,0
229,Female,2024,0,5,0,nonSTEM,4,50,0
229,Female,2025,0,6,1,nonSTEM,4,51,0
230,Male,1997,0,1,0,STEM,1,29,0
230,Male,1998,0,2,0,STEM,1,30,0
230,Male,1999,0,3,0,STEM,1,31,0
230,Male,2000,1,4,0,STEM,1,32,0
230,Male,2001,0,1,0,STEM,2,33,0
230,Male,2002,0,2,0,STEM,2,34,0
230,Male,2003,1,3,0,STEM,2,35,0
230,Male,2004,0,1,0,STEM,3,36,0
230,Male,2005,0,2,0,STEM,3,37,0
230,Male,2006,0,3,0,STEM,3,38,0
230,Male,2007,0,4,1,STEM,3,39,0
231,Male,2000,0,1,0,STEM,1,35,0
231,Male,2001,0,2,0,STEM,1,36,0
231,Male,2002,0,3,0,STEM,1,37,0
231,Male,2003,0,4,0,STEM,1,38,0
231,Male,2004,0,5,0,STEM,1,39,0
231,Male,2005,1,6,0,STEM,1,40,0
231,Male,2006,0,1,0,STEM,2,41,0
231,Male,2007,0,2,0,STEM,2,42,0
231,Male,2008,0,3,0,STEM,2,43,0
231,Male,2009,0,4,0,STEM,2,44,0
231,Male,2010,1,5,0,STEM,2,45,0
231,Male,2011,0,1,0,STEM,3,46,0
231,Male,2012,0,2,0,STEM,3,47,0
231,Male,2013,0,3,0,STEM,3,48,0
231,Male,2014,0,4,0,STEM,3,49,0
231,Male,2015,0,5,0,STEM,3,50,0
231,Male,2016,0,6,0,STEM,3,51,0
231,Male,2017,0,7,0,STEM,3,52,0
231,Male,2018,0,8,0,STEM,3,53,0
231,Male,2019,1,9,0,STEM,3,54,0
231,Male,2020,0,1,0,STEM,4,55,0
231,Male,2021,0,2,1,STEM,4,56,0
232,Female,1996,0,1,0,nonSTEM,1,31,0
232,Female,1997,0,2,0,nonSTEM,1,32,0
232,Female,1998,0,3,0,nonSTEM,1,33,0
232,Female,1999,0,4,0,nonSTEM,1,34,0
232,Female,2000,0,5,0,nonSTEM,1,35,0
232,Female,2001,0,6,0,nonSTEM,1,36,0
232,Female,2002,1,7,0,nonSTEM,1,37,0
232,Female,2003,0,1,0,nonSTEM,2,38,0
232,Female,2004,0,2,0,nonSTEM,2,39,0
232,Female,2005,0,3,0,nonSTEM,2,40,0
232,Female,2006,0,4,0,nonSTEM,2,41,0
232,Female,2007,0,5,0,nonSTEM,2,42,0
232,Female,2008,0,6,0,nonSTEM,2,43,0
232,Female,2009,0,7,1,nonSTEM,2,44,0
233,Male,2002,0,1,0,nonSTEM,1,25,0
233,Male,2003,0,2,0,nonSTEM,1,26,0
233,Male,2004,0,3,0,nonSTEM,1,27,0
233,Male,2005,0,4,0,nonSTEM,1,28,0
233,Male,2006,0,5,0,nonSTEM,1,29,0
233,Male,2007,1,6,0,nonSTEM,1,30,0
233,Male,2008,0,1,0,nonSTEM,2,31,0
233,Male,2009,0,2,0,nonSTEM,2,32,0
233,Male,2010,0,3,0,nonSTEM,2,33,0
233,Male,2011,0,4,0,nonSTEM,2,34,0
233,Male,2012,0,5,0,nonSTEM,2,35,0
233,Male,2013,1,6,0,nonSTEM,2,36,0
233,Male,2014,0,1,0,nonSTEM,3,37,0
233,Male,2015,0,2,0,nonSTEM,3,38,0
233,Male,2016,0,3,0,nonSTEM,3,39,0
233,Male,2017,0,4,0,nonSTEM,3,40,0
233,Male,2018,0,5,1,nonSTEM,3,41,0
234,Female,2002,0,1,0,STEM,1,31,0
234,Female,2003,0,2,0,STEM,1,32,0
234,Female,2004,0,3,0,STEM,1,33,0
234,Female,2005,0,4,0,STEM,1,34,0
234,Female,2006,1,5,0,STEM,1,35,0
234,Female,2007,0,1,0,STEM,2,36,0
234,Female,2008,0,2,0,STEM,2,37,0
234,Female,2009,0,3,0,STEM,2,38,0
234,Female,2010,0,4,0,STEM,2,39,0
234,Female,2011,0,5,1,STEM,2,40,0
235,Male,2007,0,1,0,STEM,1,30,0
235,Male,2008,0,2,0,STEM,1,31,0
235,Male,2009,1,3,0,STEM,1,32,0
235,Male,2010,0,1,0,STEM,2,33,0
235,Male,2011,0,2,0,STEM,2,34,0
235,Male,2012,0,3,0,STEM,2,35,0
235,Male,2013,0,4,0,STEM,2,36,0
235,Male,2014,0,5,0,STEM,2,37,0
235,Male,2015,0,6,0,STEM,2,38,0
235,Male,2016,0,7,0,STEM,2,39,0
235,Male,2017,1,8,0,STEM,2,40,0
235,Male,2018,0,1,1,STEM,3,41,0
236,Female,2001,0,1,0,STEM,1,32,0
236,Female,2002,0,2,0,STEM,1,33,0
236,Female,2003,0,3,0,STEM,1,34,0
236,Female,2004,0,4,0,STEM,1,35,0
236,Female,2005,1,5,0,STEM,1,36,0
236,Female,2006,0,1,0,STEM,2,37,0
236,Female,2007,0,2,1,STEM,2,38,0
237,Male,1993,0,1,0,nonSTEM,1,26,0
237,Male,1994,0,2,0,nonSTEM,1,27,0
237,Male,1995,0,3,0,nonSTEM,1,28,0
237,Male,1996,0,4,0,nonSTEM,1,29,0
237,Male,1997,1,5,0,nonSTEM,1,30,0
237,Male,1998,0,1,0,nonSTEM,2,31,0
237,Male,1999,1,2,0,nonSTEM,2,32,0
237,Male,2000,0,1,0,nonSTEM,3,33,0
237,Male,2001,0,2,0,nonSTEM,3,34,0
237,Male,2002,0,3,0,nonSTEM,3,35,0
237,Male,2003,0,4,0,nonSTEM,3,36,0
237,Male,2004,0,5,0,nonSTEM,3,37,0
237,Male,2005,1,6,0,nonSTEM,3,38,0
237,Male,2006,0,1,0,nonSTEM,4,39,0
237,Male,2007,0,2,0,nonSTEM,4,40,0
237,Male,2008,0,3,0,nonSTEM,4,41,0
237,Male,2009,0,4,0,nonSTEM,4,42,0
237,Male,2010,0,5,0,nonSTEM,4,43,0
237,Male,2011,0,6,0,nonSTEM,4,44,0
237,Male,2012,0,7,1,nonSTEM,4,45,0
238,Female,1999,0,1,0,nonSTEM,1,31,0
238,Female,2000,0,2,0,nonSTEM,1,32,0
238,Female,2001,0,3,0,nonSTEM,1,33,0
238,Female,2002,0,4,0,nonSTEM,1,34,0
238,Female,2003,1,5,0,nonSTEM,1,35,0
238,Female,2004,0,1,0,nonSTEM,2,36,0
238,Female,2005,0,2,0,nonSTEM,2,37,0
238,Female,2006,0,3,0,nonSTEM,2,38,0
238,Female,2007,0,4,0,nonSTEM,2,39,0
238,Female,2008,0,5,0,nonSTEM,2,40,0
238,Female,2009,0,6,0,nonSTEM,2,41,0
238,Female,2010,0,7,0,nonSTEM,2,42,0
238,Female,2011,1,8,0,nonSTEM,2,43,0
238,Female,2012,0,1,0,nonSTEM,3,44,0
238,Female,2013,0,2,0,nonSTEM,3,45,0
238,Female,2014,0,3,1,nonSTEM,3,46,0
239,Male,2015,0,1,0,STEM,1,31,0
239,Male,2016,0,2,0,STEM,1,32,0
239,Male,2017,0,3,0,STEM,1,33,0
239,Male,2018,0,4,0,STEM,1,34,0
239,Male,2019,0,5,0,STEM,1,35,0
239,Male,2020,0,6,0,STEM,1,36,0
239,Male,2021,1,7,0,STEM,1,37,0
239,Male,2022,0,1,0,STEM,2,38,0
239,Male,2023,0,2,0,STEM,2,39,0
239,Male,2024,0,3,0,STEM,2,40,0
239,Male,2025,0,4,1,STEM,2,41,0
240,Female,2012,0,1,0,nonSTEM,1,30,0
240,Female,2013,0,2,0,nonSTEM,1,31,0
240,Female,2014,0,3,0,nonSTEM,1,32,0
240,Female,2015,0,4,0,nonSTEM,1,33,0
240,Female,2016,0,5,0,nonSTEM,1,34,0
240,Female,2017,0,6,0,nonSTEM,1,35,0
240,Female,2018,1,7,0,nonSTEM,1,36,0
240,Female,2019,0,1,0,nonSTEM,2,37,0
240,Female,2020,0,2,0,nonSTEM,2,38,0
240,Female,2021,0,3,0,nonSTEM,2,39,0
240,Female,2022,0,4,1,nonSTEM,2,40,0
241,Female,2009,0,1,0,STEM,1,29,0
241,Female,2010,0,2,0,STEM,1,30,0
241,Female,2011,0,3,0,STEM,1,31,0
241,Female,2012,0,4,0,STEM,1,32,0
241,Female,2013,0,5,0,STEM,1,33,0
241,Female,2014,1,6,0,STEM,1,34,0
241,Female,2015,0,1,0,STEM,2,35,0
241,Female,2016,0,2,0,STEM,2,36,0
241,Female,2017,0,3,0,STEM,2,37,0
241,Female,2018,0,4,0,STEM,2,38,0
241,Female,2019,0,5,0,STEM,2,39,0
241,Female,2020,0,6,0,STEM,2,40,0
241,Female,2021,0,7,0,STEM,2,41,0
241,Female,2022,1,8,0,STEM,2,42,0
241,Female,2023,0,1,0,STEM,3,43,0
241,Female,2024,0,2,0,STEM,3,44,0
241,Female,2025,0,3,1,STEM,3,45,0
242,Male,2002,0,1,0,STEM,1,31,0
242,Male,2003,0,2,0,STEM,1,32,0
242,Male,2004,0,3,0,STEM,1,33,0
242,Male,2005,1,4,0,STEM,1,34,0
242,Male,2006,0,1,0,STEM,2,35,0
242,Male,2007,1,2,0,STEM,2,36,0
242,Male,2008,0,1,0,STEM,3,37,0
242,Male,2009,0,2,0,STEM,3,38,0
242,Male,2010,0,3,0,STEM,3,39,0
242,Male,2011,0,4,0,STEM,3,40,0
242,Male,2012,0,5,0,STEM,3,41,0
242,Male,2013,0,6,0,STEM,3,42,0
242,Male,2014,0,7,1,STEM,3,43,0
243,Male,2002,0,1,0,nonSTEM,1,32,0
243,Male,2003,0,2,0,nonSTEM,1,33,0
243,Male,2004,0,3,0,nonSTEM,1,34,0
243,Male,2005,0,4,0,nonSTEM,1,35,0
243,Male,2006,1,5,1,nonSTEM,1,36,0
244,Female,1993,0,1,0,nonSTEM,1,38,0
244,Female,1994,0,2,0,nonSTEM,1,39,0
244,Female,1995,0,3,0,nonSTEM,1,40,0
244,Female,1996,0,4,0,nonSTEM,1,41,0
244,Female,1997,0,5,0,nonSTEM,1,42,0
244,Female,1998,0,6,0,nonSTEM,1,43,0
244,Female,1999,1,7,0,nonSTEM,1,44,0
244,Female,2000,0,1,0,nonSTEM,2,45,0
244,Female,2001,0,2,0,nonSTEM,2,46,0
244,Female,2002,0,3,0,nonSTEM,2,47,0
244,Female,2003,0,4,0,nonSTEM,2,48,0
244,Female,2004,0,5,0,nonSTEM,2,49,0
244,Female,2005,0,6,0,nonSTEM,2,50,0
244,Female,2006,0,7,0,nonSTEM,2,51,0
244,Female,2007,1,8,0,nonSTEM,2,52,0
244,Female,2008,0,1,0,nonSTEM,3,53,0
244,Female,2009,0,2,0,nonSTEM,3,54,0
244,Female,2010,0,3,0,nonSTEM,3,55,0
244,Female,2011,0,4,0,nonSTEM,3,56,0
244,Female,2012,0,5,0,nonSTEM,3,57,0
244,Female,2013,0,6,0,nonSTEM,3,58,0
244,Female,2014,0,7,0,nonSTEM,3,59,0
244,Female,2015,0,8,0,nonSTEM,3,60,0
244,Female,2016,0,9,0,nonSTEM,3,61,0
244,Female,2017,0,10,0,nonSTEM,3,62,0
244,Female,2018,0,11,0,nonSTEM,3,63,0
244,Female,2019,0,12,0,nonSTEM,3,64,0
244,Female,2020,1,13,0,nonSTEM,3,65,1
244,Female,2021,0,1,1,nonSTEM,4,66,1
245,Female,2000,0,1,0,nonSTEM,1,31,0
245,Female,2001,0,2,0,nonSTEM,1,32,0
245,Female,2002,0,3,0,nonSTEM,1,33,0
245,Female,2003,0,4,0,nonSTEM,1,34,0
245,Female,2004,0,5,0,nonSTEM,1,35,0
245,Female,2005,0,6,0,nonSTEM,1,36,0
245,Female,2006,0,7,0,nonSTEM,1,37,0
245,Female,2007,1,8,0,nonSTEM,1,38,0
245,Female,2008,0,1,0,nonSTEM,2,39,0
245,Female,2009,0,2,0,nonSTEM,2,40,0
245,Female,2010,0,3,0,nonSTEM,2,41,0
245,Female,2011,0,4,0,nonSTEM,2,42,0
245,Female,2012,0,5,0,nonSTEM,2,43,0
245,Female,2013,0,6,0,nonSTEM,2,44,0
245,Female,2014,0,7,0,nonSTEM,2,45,0
245,Female,2015,0,8,0,nonSTEM,2,46,0
245,Female,2016,0,9,0,nonSTEM,2,47,0
245,Female,2017,0,10,0,nonSTEM,2,48,0
245,Female,2018,1,11,1,nonSTEM,2,49,0
246,Male,2008,0,1,0,STEM,1,31,0
246,Male,2009,0,2,0,STEM,1,32,0
246,Male,2010,0,3,0,STEM,1,33,0
246,Male,2011,0,4,0,STEM,1,34,0
246,Male,2012,1,5,0,STEM,1,35,0
246,Male,2013,0,1,0,STEM,2,36,0
246,Male,2014,0,2,0,STEM,2,37,0
246,Male,2015,0,3,0,STEM,2,38,0
246,Male,2016,0,4,0,STEM,2,39,0
246,Male,2017,0,5,0,STEM,2,40,0
246,Male,2018,0,6,0,STEM,2,41,0
246,Male,2019,0,7,0,STEM,2,42,0
246,Male,2020,1,8,0,STEM,2,43,0
246,Male,2021,0,1,0,STEM,3,44,0
246,Male,2022,0,2,0,STEM,3,45,0
246,Male,2023,0,3,0,STEM,3,46,0
246,Male,2024,0,4,1,STEM,3,47,0
247,Male,2005,0,1,0,STEM,1,31,0
247,Male,2006,0,2,0,STEM,1,32,0
247,Male,2007,1,3,0,STEM,1,33,0
247,Male,2008,0,1,0,STEM,2,34,0
247,Male,2009,0,2,0,STEM,2,35,0
247,Male,2010,0,3,0,STEM,2,36,0
247,Male,2011,0,4,0,STEM,2,37,0
247,Male,2012,1,5,0,STEM,2,38,0
247,Male,2013,0,1,0,STEM,3,39,0
247,Male,2014,0,2,0,STEM,3,40,0
247,Male,2015,0,3,0,STEM,3,41,0
247,Male,2016,0,4,0,STEM,3,42,0
247,Male,2017,0,5,0,STEM,3,43,0
247,Male,2018,0,6,0,STEM,3,44,0
247,Male,2019,0,7,0,STEM,3,45,0
247,Male,2020,0,8,0,STEM,3,46,0
247,Male,2021,1,9,0,STEM,3,47,0
247,Male,2022,0,1,0,STEM,4,48,0
247,Male,2023,0,2,0,STEM,4,49,0
247,Male,2024,0,3,0,STEM,4,50,0
247,Male,2025,0,4,1,STEM,4,51,0
248,Female,1995,0,1,0,nonSTEM,1,32,0
248,Female,1996,0,2,0,nonSTEM,1,33,0
248,Female,1997,0,3,0,nonSTEM,1,34,0
248,Female,1998,0,4,0,nonSTEM,1,35,0
248,Female,1999,0,5,0,nonSTEM,1,36,0
248,Female,2000,1,6,0,nonSTEM,1,37,0
248,Female,2001,0,1,0,nonSTEM,2,38,0
248,Female,2002,0,2,0,nonSTEM,2,39,0
